OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-2725,2021-044AV,2026-08-30T13:03:15.958080,15.31713643,.00013554,53.1623,346.5675,73.3164,286.7986,0,U,48681,999,29099,.11342747E-3,.3158E-4,0
STARLINK-2743,2021-044AW,2026-08-30T13:19:26.198976,15.31699099,.00008064,53.1617,335.9038,83.9299,276.1794,0,U,48682,999,29114,-.25883255E-4,-.1168E-4,0
STARLINK-2756,2021-044AX,2026-08-30T13:06:02.990880,15.31697248,.00010783,53.1604,336.1386,79.4714,280.6409,0,U,48683,999,29114,-.66577687E-4,-.243E-4,0
STARLINK-2741,2021-044AY,2026-08-30T13:37:15.728160,15.31716368,.00012034,53.1610,348.7592,71.9533,288.1600,0,U,48684,999,29097,.21814783E-3,.6414E-4,0
STARLINK-2751,2021-044AZ,2026-08-30T13:12:42.042240,15.31696678,.0001434,53.1604,335.8303,84.0155,276.1010,0,U,48685,999,29115,.5353253E-5,-.199E-5,0
STARLINK-2629,2021-044BA,2026-08-30T13:02:44.138688,15.31714274,.00014806,53.1625,346.3242,71.7620,288.3543,0,U,48686,999,29099,.61662081E-4,.1549E-4,0
STARLINK-2627,2021-044BB,2026-08-30T13:46:16.396896,15.31699816,.00017269,53.1598,335.7863,98.8443,261.2754,0,U,48687,999,29114,-.46934742E-4,-.1822E-4,0
STARLINK-2742,2021-044BC,2026-08-30T12:45:54.334368,15.31703118,.00016558,53.1608,336.1947,88.7356,271.3835,0,U,48688,999,29113,-.11613602E-4,-.726E-5,0
STARLINK-2740,2021-044BE,2026-08-30T13:56:54.809088,15.31692839,.00013564,53.1616,346.1023,78.9100,281.2054,0,U,48690,999,29100,-.13109007E-3,-.443E-4,0
STARLINK-2750,2021-044BF,2026-08-30T12:42:35.703360,15.31710477,.00013082,53.1610,346.3197,88.8825,271.2326,0,U,48691,999,29099,.65912535E-4,.1681E-4,0
STARLINK-2752,2021-044BG,2026-08-30T13:09:23.536512,15.31714747,.00012834,53.1613,346.0316,88.7881,271.3267,0,U,48692,999,29100,.93374005E-4,.2535E-4,0
STARLINK-2618,2021-044BH,2026-08-30T12:56:29.086656,15.31696750,.00014172,53.1617,346.2125,94.3631,265.7533,0,U,48693,999,29100,.89645681E-4,.2417E-4,0
STARLINK-2748,2021-044BJ,2026-08-30T14:17:39.372576,15.31704415,.00013082,53.1609,349.1923,98.8635,261.2514,0,U,48694,999,29096,.22060221E-3,.6487E-4,0
STARLINK-2616,2021-044BK,2026-08-30T12:57:27.506016,15.31693587,.00018882,53.1605,348.7543,88.8760,271.2457,0,U,48695,999,29097,-.26216098E-3,-.849E-4,0
STARLINK-2753,2021-044BL,2026-08-30T13:56:37.379616,15.33017840,.00021588,53.1608,359.2829,16.7924,343.3149,0,U,48696,999,29082,.11094112E-2,.35681E-3,0
ONEWEB-0211,2021-045A,2026-08-30T12:55:14.083680,13.16198612,.00022042,87.8959,244.2421,70.5831,289.5538,0,U,48767,999,25422,.60645106E-3,.243E-5,0
ONEWEB-0223,2021-045B,2026-08-30T12:01:48.813024,13.15546944,.00022811,87.8964,244.3776,79.9498,280.1890,0,U,48768,999,25417,-.29058986E-3,-.97E-6,0
ONEWEB-0230,2021-045C,2026-08-30T13:10:16.393440,13.15547411,.0002028,87.8965,244.3771,93.2297,266.9065,0,U,48769,999,25444,.25473181E-3,.109E-5,0
ONEWEB-0237,2021-045D,2026-08-30T12:54:20.160576,13.15548265,.0001809,87.8957,244.3792,81.5055,278.6280,0,U,48770,999,25416,.29166811E-3,.123E-5,0
ONEWEB-0235,2021-045E,2026-08-30T12:17:49.511040,13.15548711,.000238,87.8964,244.3769,82.2145,277.9255,0,U,48771,999,25415,-.99708604E-4,-.25E-6,0
ONEWEB-0242,2021-045F,2026-08-30T12:08:40.412256,13.15547144,.00022293,87.8968,244.3761,89.1250,271.0135,0,U,48772,999,25419,-.27811643E-3,-.92E-6,0
ONEWEB-0241,2021-045G,2026-08-30T13:39:56.460672,13.15547952,.00022097,87.8961,244.3733,80.1441,279.9939,0,U,48773,999,25411,-.26035984E-3,-.85E-6,0
ONEWEB-0243,2021-045H,2026-08-30T12:36:04.163616,13.15548646,.00025758,87.8953,244.3953,89.3658,270.7768,0,U,48774,999,25413,.3580801E-3,.148E-5,0
ONEWEB-0222,2021-045J,2026-08-30T12:12:07.291872,13.15548400,.00021621,87.8964,244.3719,82.8985,277.2391,0,U,48775,999,25417,-.12713575E-3,-.35E-6,0
ONEWEB-0244,2021-045K,2026-08-30T12:49:43.958784,13.15550726,.00021074,87.8970,244.3657,88.1974,271.9397,0,U,48776,999,25474,.62657108E-3,.249E-5,0
ONEWEB-0247,2021-045L,2026-08-30T12:45:11.803968,13.15550644,.00028109,87.8954,244.3883,84.0887,276.0564,0,U,48777,999,25418,.60173753E-3,.239E-5,0
ONEWEB-0245,2021-045M,2026-08-30T12:38:20.234112,13.15547081,.00020116,87.8962,244.3751,83.9642,276.1718,0,U,48778,999,25415,.5373431E-3,.215E-5,0
ONEWEB-0229,2021-045N,2026-08-30T12:31:29.181792,13.15549726,.00021888,87.8964,244.3736,89.3742,270.7639,0,U,48779,999,25418,.27668492E-3,.117E-5,0
ONEWEB-0228,2021-045P,2026-08-30T13:19:37.358400,13.15549986,.00020647,87.8973,244.3635,87.6622,272.4745,0,U,48780,999,25410,-.39803442E-4,-.2E-7,0
ONEWEB-0232,2021-045Q,2026-08-30T12:42:53.881920,13.15550122,.0001985,87.8967,244.3682,86.9881,273.1476,0,U,48781,999,25442,.4388706E-3,.178E-5,0
ONEWEB-0231,2021-045R,2026-08-30T12:10:58.174464,13.15549291,.00022108,87.8963,244.3816,83.8109,276.3273,0,U,48782,999,25411,-.28590162E-3,-.95E-6,0
ONEWEB-0234,2021-045S,2026-08-30T11:15:59.554656,13.15549860,.0001295,87.8972,244.3748,74.6250,285.5023,0,U,48783,999,25424,.24825695E-3,.106E-5,0
ONEWEB-0238,2021-045T,2026-08-30T13:05:55.798080,13.15550063,.00016234,87.8971,244.3555,84.7907,275.3408,0,U,48784,999,25415,.24738125E-3,.106E-5,0
ONEWEB-0240,2021-045U,2026-08-30T11:47:00.698784,13.15548492,.00021286,87.8971,244.3751,79.9757,280.1614,0,U,48785,999,25417,-.19115853E-3,-.59E-6,0
ONEWEB-0246,2021-045V,2026-08-30T13:28:31.794240,13.15549956,.00021689,87.8969,244.3641,89.0856,271.0523,0,U,48786,999,25405,-.10530541E-3,-.27E-6,0
ONEWEB-0210,2021-045W,2026-08-30T12:52:00.952896,13.15550680,.00029028,87.8965,244.3668,90.2258,269.9205,0,U,48787,999,25409,.34830742E-3,.144E-5,0
ONEWEB-0214,2021-045X,2026-08-30T13:04:34.285728,13.15550525,.00022808,87.8969,244.3624,95.4092,264.7299,0,U,48788,999,25406,.31467135E-3,.131E-5,0
ONEWEB-0221,2021-045Y,2026-08-30T13:14:50.228736,13.15547489,.0002139,87.8968,244.3688,84.6995,275.4379,0,U,48789,999,25415,.32175537E-4,.25E-6,0
ONEWEB-0213,2021-045Z,2026-08-30T12:58:52.713696,13.15548234,.00022955,87.8964,244.3739,86.0454,274.0939,0,U,48790,999,25421,.51131036E-3,.205E-5,0
ONEWEB-0212,2021-045AA,2026-08-30T12:25:46.966944,13.15553844,.00021633,87.8965,244.3724,89.5094,270.6285,0,U,48791,999,25420,-.2880343E-2,-.1071E-4,0
ONEWEB-0227,2021-045AB,2026-08-30T12:24:40.222080,13.15549840,.00020906,87.8961,244.3720,86.9069,273.2300,0,U,48792,999,25415,.1093059E-3,.54E-6,0
ONEWEB-0226,2021-045AC,2026-08-30T12:15:31.522464,13.15547437,.00023231,87.8965,244.3782,88.9970,271.1427,0,U,48793,999,25412,-.6081006E-5,.11E-6,0
ONEWEB-0224,2021-045AD,2026-08-30T13:12:33.829056,13.15548352,.00017746,87.8958,244.3996,61.6574,298.4735,0,U,48794,999,25405,.43228684E-3,.176E-5,0
ONEWEB-0233,2021-045AE,2026-08-30T13:19:12.724896,13.15549698,.00021843,87.8958,244.4051,82.2563,277.8816,0,U,48795,999,25407,-.62775327E-4,-.11E-6,0
ONEWEB-0190,2021-045AF,2026-08-30T13:01:09.604992,13.15548439,.0002626,87.8965,244.3748,81.2299,278.9128,0,U,48796,999,25414,.38781219E-3,.159E-5,0
ONEWEB-0236,2021-045AG,2026-08-30T13:26:14.476992,13.15546714,.00019359,87.8959,244.3752,88.5553,271.5799,0,U,48797,999,25403,-.18377138E-3,-.56E-6,0
ONEWEB-0248,2021-045AH,2026-08-30T11:55:00.273216,13.15548665,.00022752,87.8965,244.3789,76.7288,283.4096,0,U,48798,999,25418,-.29927855E-3,-.1E-5,0
ONEWEB-0225,2021-045AJ,2026-08-30T12:26:55.178016,13.15550142,.00025628,87.8964,244.3807,82.2480,277.8941,0,U,48799,999,25419,-.13734107E-3,-.39E-6,0
ONEWEB-0215,2021-045AK,2026-08-30T11:43:35.480640,13.15548595,.00025572,87.8969,244.3724,77.2209,282.9207,0,U,48800,999,25406,-.23035433E-3,-.74E-6,0
ONEWEB-0216,2021-045AL,2026-08-30T11:57:15.420096,13.15550357,.00020493,87.8961,244.3822,90.4103,269.7262,0,U,48801,999,25407,-.21870682E-3,-.7E-6,0
ONEWEB-0239,2021-045AM,2026-08-30T12:04:07.231872,13.15549867,.00024922,87.8965,244.3853,70.5090,289.6309,0,U,48802,999,25411,-.25554068E-3,-.83E-6,0
FENGYUN 4B,2021-047A,2026-08-30T15:02:49.506432,1.00272949,.00075896,0.3330,81.0980,274.6094,313.5422,0,U,48808,999,1931,0,-.327E-5,0
SXM-8,2021-049A,2026-08-30T11:29:21.720768,1.00269384,.00057191,0.0207,65.3879,330.3315,30.1493,0,U,48838,999,1932,0,-.202E-5,0
2021-050D,2021-050D,2026-08-30T14:41:14.416224,15.23994903,.00057949,97.3290,316.9654,20.1921,339.9545,0,U,48843,999,29029,.39984684E-3,.9622E-4,0
NAVSTAR 81 (USA 319),2021-054A,2026-08-29T17:59:59.651808,2.00564515,.0028114,55.1338,329.5019,229.9090,95.2757,0,U,48859,999,3822,0,-.66E-6,0
YAOGAN-30 10A,2021-055A,2026-08-30T14:36:31.826880,15.02971248,.00039477,34.9949,58.5425,347.0516,13.0091,0,U,48860,999,28438,.18607783E-3,.2524E-4,0
YAOGAN-30 10B,2021-055B,2026-08-30T14:06:11.276064,15.03003664,.00041472,34.9946,58.3071,357.5361,2.5327,0,U,48861,999,28437,.17030477E-3,.231E-4,0
YAOGAN-30 10C,2021-055D,2026-08-30T14:52:38.301600,15.02970355,.00022973,34.9956,57.7731,94.4189,265.6782,0,U,48863,999,28409,.16874472E-3,.2286E-4,0
TIANQI-14,2021-055E,2026-08-30T13:45:43.879392,15.14375370,.00051733,35.0003,337.0875,261.2703,98.7423,0,U,48864,999,28500,.30804757E-3,.5752E-4,0
COSMOS 2550,2021-056A,2026-08-29T06:03:08.302752,15.33848321,.000834,67.1409,238.8835,268.7834,91.2365,0,U,48865,999,28992,.15884E-3,.5041E-4,0
STARLINK-3005,2021-059C,2026-08-30T07:28:43.908384,15.01266439,.00027148,97.2836,3.9603,119.4938,240.6559,0,U,48881,999,28485,-.46623603E-4,-.653E-5,0
TYVAK-0173,2021-059P,2026-08-30T09:38:44.129760,14.82083141,.00105497,96.0021,300.2962,130.1208,230.0936,0,U,48892,999,27923,.16510613E-3,.1282E-4,0
MANDRAKE 2 ABLE,2021-059AE,2026-08-30T11:53:39.552288,15.57859658,.00058622,97.7004,78.1119,81.9613,278.2306,0,U,48907,999,28868,.29502607E-3,.21913E-3,0
MANDRAKE 2 BAKER,2021-059AF,2026-08-30T12:14:15.397152,15.63309202,.0004455,97.6958,81.5606,79.2442,280.9317,0,U,48908,999,28889,.3345234E-3,.30647E-3,0
PACE-1,2021-059AG,2026-08-30T13:35:09.224736,16.00353221,.000001,97.6688,90.0657,252.4631,107.6645,0,U,48909,999,28960,.56561139E-3,.291696E-2,.37922095E-4
YAM-3,2021-059AN,2026-08-30T11:18:32.074848,15.50034988,.00063445,97.6990,74.3745,88.8626,271.3352,0,U,48915,999,28849,.20307495E-3,.11302E-3,0
HAWK-3B,2021-059BE,2026-08-30T12:21:52.922304,15.75955245,.00046986,97.6578,86.5968,60.6755,299.4978,0,U,48931,999,28953,.34336229E-3,.53172E-3,0
HAWK-3C,2021-059BX,2026-08-30T13:52:50.731680,15.75958875,.00051424,97.6688,92.4744,59.7220,300.4553,0,U,48948,999,28954,.34813446E-3,.53933E-3,0
DEMO8 (TENZING),2021-059CA,2026-08-30T12:02:54.110688,15.57697503,.00077688,97.6978,81.7292,76.4677,283.7443,0,U,48951,999,28886,.2932887E-3,.21663E-3,0
HAWK-3A,2021-059CG,2026-08-30T13:52:39.922176,15.75958240,.00049732,97.6636,89.6213,62.7682,297.4089,0,U,48957,999,28954,.33682576E-3,.52162E-3,0
SHERPA-FX2 & TAGSAT-2,2021-059CH,2026-08-30T12:15:03.539232,15.59013641,.00072655,97.6805,82.2957,68.9800,291.2232,0,U,48958,999,28899,.28572464E-3,.2217E-3,0
SPARTAN,2021-059CP,2026-08-30T13:29:50.348256,15.99408437,.00007152,97.6611,92.4512,113.4139,246.7213,0,U,48964,999,28973,.56186902E-3,.274677E-2,.33377565E-4
ONEWEB-0249,2021-060A,2026-08-30T10:53:37.959648,13.16596026,.00020919,87.9117,214.0269,80.1044,280.0323,0,U,48967,999,24938,.1818771E-3,.82E-6,0
ONEWEB-0250,2021-060B,2026-08-30T10:00:08.834688,13.25837393,.00015448,87.9122,211.5501,55.5853,304.5429,0,U,48968,999,25005,-.12874785E-4,.8E-7,0
ONEWEB-0252,2021-060D,2026-08-30T07:59:13.044768,13.16593131,.00022969,87.9114,214.0433,90.5527,269.5867,0,U,48970,999,24941,-.62801796E-4,-.11E-6,0
ONEWEB-0253,2021-060E,2026-08-30T11:22:07.879584,13.16599005,.00020879,87.9118,214.0205,80.0130,280.1237,0,U,48971,999,24936,-.26160373E-2,-.987E-5,0
ONEWEB-0254,2021-060F,2026-08-30T09:46:22.304640,13.16593443,.00022081,87.9115,214.0320,74.6690,285.4685,0,U,48972,999,24935,-.1012042E-3,-.26E-6,0
ONEWEB-0255,2021-060G,2026-08-30T10:41:05.269632,13.16592721,.00021913,87.9115,214.0303,79.2870,280.8507,0,U,48973,999,24943,.12570472E-3,.61E-6,0
ONEWEB-0256,2021-060H,2026-08-30T11:18:42.652800,13.16593649,.00021114,87.9113,214.0262,86.7887,273.3485,0,U,48974,999,24940,.80967632E-4,.44E-6,0
ONEWEB-0257,2021-060J,2026-08-30T10:15:59.768640,13.16595902,.00022057,87.9115,214.0251,82.2830,277.8551,0,U,48975,999,24935,-.18805829E-3,-.59E-6,0
ONEWEB-0258,2021-060K,2026-08-30T10:18:19.301184,13.16595872,.00020894,87.9106,214.0363,82.8284,277.3085,0,U,48976,999,24936,-.3679179E-5,.11E-6,0
ONEWEB-0259,2021-060L,2026-08-30T10:09:09.318528,13.16593778,.00020777,87.9116,214.0367,78.0430,282.0934,0,U,48977,999,24939,-.62473947E-3,-.226E-5,0
ONEWEB-0260,2021-060M,2026-08-30T08:07:12.207072,13.16595194,.0002272,87.9112,214.0519,91.8624,268.2767,0,U,48978,999,24936,.19335507E-4,.2E-6,0
ONEWEB-0261,2021-060N,2026-08-30T09:13:18.920928,13.16595411,.00024015,87.9115,214.0443,81.2418,278.8985,0,U,48979,999,24942,-.56003497E-4,-.9E-7,0
ONEWEB-0262,2021-060P,2026-08-30T10:34:14.674368,13.16593740,.00020822,87.9113,214.0219,77.0367,283.0997,0,U,48980,999,24939,.23899154E-3,.104E-5,0
ONEWEB-0263,2021-060Q,2026-08-30T11:19:50.333376,13.16593737,.00023432,87.9118,214.0271,77.3539,282.7854,0,U,48981,999,24936,.13878745E-3,.66E-6,0
ONEWEB-0264,2021-060R,2026-08-30T08:34:32.452320,13.16593244,.00023323,87.9112,214.0492,85.5089,274.6308,0,U,48982,999,24935,-.88528539E-3,-.326E-5,0
ONEWEB-0266,2021-060T,2026-08-30T10:54:46.406592,13.16595125,.00019954,87.9117,214.0244,82.9336,277.2022,0,U,48984,999,24935,.15200893E-3,.71E-6,0
ONEWEB-0267,2021-060U,2026-08-30T11:10:43.258080,13.16593106,.00022647,87.9119,214.0190,82.2425,277.8963,0,U,48985,999,24936,.27894569E-4,.24E-6,0
ONEWEB-0268,2021-060V,2026-08-30T10:25:07.642272,13.16592933,.00021104,87.9116,214.0338,87.1907,272.9466,0,U,48986,999,24962,.34145731E-4,.26E-6,0
ONEWEB-0269,2021-060W,2026-08-30T11:47:13.740000,13.16593557,.0001913,87.9114,214.0209,89.5006,270.6344,0,U,48987,999,24940,-.1909124E-3,-.6E-6,0
ONEWEB-0270,2021-060X,2026-08-30T10:22:51.853440,13.16595202,.00022655,87.9103,214.0350,74.8342,285.3039,0,U,48988,999,24943,.71722827E-4,.4E-6,0
ONEWEB-0271,2021-060Y,2026-08-30T10:04:36.672096,13.16592669,.00023256,87.9113,214.0280,80.1196,280.0197,0,U,48989,999,24943,-.15061218E-3,-.45E-6,0
ONEWEB-0272,2021-060Z,2026-08-30T10:36:31.443840,13.16596781,.0002264,87.9107,214.0320,90.1306,270.0085,0,U,48990,999,24938,.23805563E-3,.104E-5,0
ONEWEB-0273,2021-060AA,2026-08-30T11:08:27.227328,13.16593082,.00021962,87.9113,214.0287,80.2343,279.9036,0,U,48991,999,24936,-.19313962E-4,.5E-7,0
ONEWEB-0274,2021-060AB,2026-08-30T08:06:04.130784,13.16593833,.00022807,87.9108,214.0518,89.2231,270.9161,0,U,48992,999,24938,-.58178267E-4,-.9E-7,0
ONEWEB-0275,2021-060AC,2026-08-30T11:28:59.751840,13.16594820,.00025212,87.9118,214.0202,102.0320,258.1094,0,U,48993,999,24933,-.11310794E-3,-.3E-6,0
ONEWEB-0276,2021-060AD,2026-08-30T10:27:23.576256,13.16595388,.00021609,87.9114,214.0280,94.8940,265.2437,0,U,48994,999,24934,-.11816337E-3,-.32E-6,0
ONEWEB-0277,2021-060AE,2026-08-30T10:45:40.152960,13.16594592,.00022012,87.9110,214.0300,81.9126,278.2255,0,U,48995,999,24933,.13183896E-3,.63E-6,0
ONEWEB-0278,2021-060AF,2026-08-30T10:31:57.195552,13.16593812,.00018731,87.9115,214.0262,81.6004,278.5339,0,U,48996,999,24946,-.64621765E-3,-.234E-5,0
ONEWEB-0279,2021-060AG,2026-08-30T10:43:21.205344,13.16595841,.00023589,87.9117,214.0232,83.0660,277.0739,0,U,48997,999,24939,.17330562E-4,.19E-6,0
ONEWEB-0280,2021-060AH,2026-08-30T11:05:02.965632,13.16594416,.00020303,87.9118,214.0240,73.9157,286.2198,0,U,48998,999,24933,.32092852E-4,.25E-6,0
ONEWEB-0281,2021-060AJ,2026-08-30T11:13:00.668640,13.16596633,.00020779,87.9121,214.0191,86.8195,273.3174,0,U,48999,999,24940,.11468328E-3,.57E-6,0
ONEWEB-0282,2021-060AK,2026-08-30T10:06:54.917280,13.16593177,.00022616,87.9116,214.0347,74.7502,285.3878,0,U,49000,999,24937,-.12493023E-3,-.35E-6,0
ONEWEB-0283,2021-060AL,2026-08-30T11:40:21.363168,13.16596089,.00022778,87.9117,214.0206,82.4456,277.6933,0,U,49001,999,24939,-.10263521E-3,-.26E-6,0
ONEWEB-0284,2021-060AM,2026-08-30T11:31:14.259360,13.16593374,.0001866,87.9121,214.0167,74.1183,286.0153,0,U,49002,999,24937,-.76481971E-3,-.28E-5,0
JILIN-1 KUANFU-01B,2021-061A,2026-08-30T14:20:59.449920,15.10001513,.00074421,97.5167,317.3961,151.5052,208.6585,0,U,49003,999,28457,.34229569E-3,.5502E-4,0
FENGYUN 3E,2021-062A,2026-08-30T14:45:03.696768,14.19910079,.0000822,98.7533,245.2059,188.5689,171.5473,0,U,49008,999,26714,.31353544E-4,.23E-6,0
TIANLIAN 1-05,2021-063A,2026-08-29T04:24:52.665696,1.00272400,.00029024,1.7744,79.9844,127.3517,213.0654,0,U,49011,999,1880,0,.11E-5,0
NINGXIA-1 6,2021-064A,2026-08-30T12:52:40.467936,14.08542810,.00089534,44.9986,251.2076,231.9523,128.0506,0,U,49018,999,26469,.26627455E-4,-.86E-6,0
NINGXIA-1 7,2021-064B,2026-08-30T12:31:16.904352,14.08558693,.00079944,45.0013,251.5177,240.8774,119.1262,0,U,49019,999,26472,.15061736E-3,.129E-5,0
NINGXIA-1 8,2021-064C,2026-08-30T12:13:21.391104,14.08545935,.00089273,44.9931,250.2407,245.8572,114.1331,0,U,49020,999,26470,.10406228E-3,.48E-6,0
NINGXIA-1 9,2021-064D,2026-08-30T13:31:02.964000,14.08566757,.00099089,45.0009,250.9800,253.2987,106.6763,0,U,49021,999,26471,-.3324148E-4,-.189E-5,0
NINGXIA-1 10,2021-064E,2026-08-30T13:11:43.543392,14.08560174,.00093358,44.9979,250.4817,258.3562,101.6227,0,U,49022,999,26471,-.79140296E-4,-.269E-5,0
YAOGAN-30 11A,2021-065A,2026-08-30T12:38:25.417248,15.03008133,.00032735,34.9925,179.8803,81.7878,278.3201,0,U,49026,999,27983,.15935951E-3,.2159E-4,0
TIANQI-15,2021-065B,2026-08-29T23:52:57.448704,15.11120602,.0006466,34.9977,120.0651,336.0970,23.9440,0,U,49027,999,28044,.2726367E-3,.4641E-4,0
YAOGAN-30 11B,2021-065C,2026-08-30T12:09:02.321568,15.02996153,.00010718,34.9926,179.7312,272.6663,87.3923,0,U,49028,999,27981,.16897744E-3,.2291E-4,0
YAOGAN-30 11C,2021-065D,2026-08-30T03:37:37.720992,15.02975431,.00041999,34.9936,181.7294,213.3818,146.6626,0,U,49029,999,27979,.14694421E-3,.1987E-4,0
ISS (NAUKA),2021-066A,2026-08-30T11:57:48.556224,15.48938909,.00050266,51.6316,292.2906,90.0365,270.1200,0,U,49044,999,58385,.11125595E-3,.5671E-4,0
TIANHUI 1-04,2021-067A,2026-08-30T14:45:19.101024,15.23474114,.00008217,97.2702,308.4476,116.0300,244.1022,0,U,49049,999,28292,.18662522E-3,.4382E-4,0
MONOLITH,2021-068A,2026-08-29T23:25:23.390688,15.09783963,.00014556,37.0223,181.2456,131.6644,228.4226,0,U,49052,999,27843,.29923823E-3,.4848E-4,0
STAR ONE D2,2021-069A,2026-08-30T11:38:43.141056,1.00271598,.0002684,0.0182,116.2261,49.9311,277.2036,0,U,49055,999,1869,0,-.262E-5,0
EUTELSAT QUANTUM,2021-069B,2026-08-30T13:03:53.411616,1.00272977,.00023303,0.0149,115.3471,55.5051,51.5604,0,U,49056,999,1867,0,0,0
KL-BETA A,2021-070A,2026-08-30T15:07:06.849696,13.94402345,.00031269,89.0078,210.5286,107.6954,252.4564,0,U,49059,999,25830,.91601399E-4,.135E-5,0
KL-BETA B,2021-070B,2026-08-30T15:03:08.929152,13.94729877,.00024692,89.0078,210.4386,236.8400,123.2539,0,U,49060,999,25834,.63864284E-4,.99E-6,0
ZHONGXING-2E,2021-071A,2026-08-30T13:18:14.535360,1.00273475,.00004464,0.0331,309.2841,248.3820,78.7074,0,U,49062,999,1878,0,-.289E-5,0
PLEIADES NEO 4,2021-073E,2026-08-29T15:03:07.100928,14.81671748,.0001514,97.8952,315.3340,93.2729,266.8657,0,U,49070,999,27224,.33542E-4,.212E-5,0
TIANHUI 2-02A,2021-074A,2026-08-30T08:22:22.756800,15.16737184,.00016916,97.4851,244.6119,114.1176,246.0235,0,U,49071,999,27851,.70787488E-4,.1321E-4,0
TIANHUI 2-02B,2021-074B,2026-08-30T11:32:22.932672,15.16737799,.000181,97.4851,244.7377,97.3166,262.8273,0,U,49072,999,27853,.75652952E-4,.1417E-4,0
ONEWEB-0285,2021-075A,2026-08-30T07:34:00.198912,13.12444695,.00017762,87.9000,335.9443,105.9751,254.1573,0,U,49075,999,24493,.62434391E-3,.237E-5,0
ONEWEB-0286,2021-075B,2026-08-30T12:37:30.394272,13.12444919,.00018297,87.8992,335.9117,106.1964,253.9366,0,U,49076,999,24431,-.84229438E-3,-.29E-5,0
ONEWEB-0287,2021-075C,2026-08-30T08:33:03.973536,13.17647884,.00016372,87.9199,351.1291,112.1909,247.9396,0,U,49077,999,24339,-.51103868E-4,-.7E-7,0
ONEWEB-0288,2021-075D,2026-08-30T12:03:32.920704,13.12443330,.00016581,87.9006,335.9002,102.7633,257.3681,0,U,49078,999,24493,.11490169E-3,.54E-6,0
ONEWEB-0289,2021-075E,2026-08-30T13:07:39.332064,13.17650323,.00017388,87.9194,351.1099,87.3184,272.8147,0,U,49079,999,24399,.33609982E-3,.143E-5,0
ONEWEB-0290,2021-075F,2026-08-30T14:18:07.198560,13.17649698,.00017071,87.9208,351.0776,83.7007,276.4319,0,U,49080,999,24341,.20283246E-3,.92E-6,0
ONEWEB-0291,2021-075G,2026-08-30T08:28:12.605088,13.17647963,.00014838,87.9202,351.1273,99.6827,260.4472,0,U,49081,999,24337,-.17942953E-3,-.57E-6,0
ONEWEB-0293,2021-075H,2026-08-30T12:43:21.409824,13.17649700,.00017461,87.9200,351.0953,96.3807,263.7524,0,U,49082,999,24342,.85246818E-4,.46E-6,0
ONEWEB-0294,2021-075J,2026-08-30T06:43:59.196000,13.12442247,.00018121,87.8990,335.9459,91.4666,268.6671,0,U,49083,999,24429,-.74449065E-3,-.255E-5,0
ONEWEB-0295,2021-075K,2026-08-30T14:31:29.415648,13.17649917,.00015655,87.9202,351.0842,104.4211,255.7094,0,U,49084,999,24339,.2484887E-3,.109E-5,0
ONEWEB-0296,2021-075L,2026-08-30T11:44:03.431040,13.12441648,.00015409,87.8999,335.9140,101.8372,258.2930,0,U,49085,999,24432,.11248258E-2,.417E-5,0
ONEWEB-0297,2021-075M,2026-08-30T12:27:57.247776,13.12442169,.0001856,87.8988,335.9112,102.8851,257.2485,0,U,49086,999,24493,-.86940947E-3,-.3E-5,0
ONEWEB-0298,2021-075N,2026-08-30T12:48:25.136064,13.17649198,.00018805,87.9203,351.0968,103.1927,256.9414,0,U,49087,999,24341,.123167E-3,.61E-6,0
ONEWEB-0299,2021-075P,2026-08-30T07:22:35.760576,13.17649787,.00017528,87.9211,351.1282,104.2675,255.8651,0,U,49088,999,24336,-.11588008E-4,.8E-7,0
ONEWEB-0300,2021-075Q,2026-08-30T12:16:58.977408,13.12441918,.00021368,87.9009,335.9012,108.2962,251.8400,0,U,49089,999,24495,-.78099078E-3,-.268E-5,0
ONEWEB-0301,2021-075R,2026-08-30T06:24:28.708416,13.12442234,.00021861,87.9002,335.9459,105.4061,254.7309,0,U,49090,999,24428,.41981093E-3,.164E-5,0
ONEWEB-0302,2021-075S,2026-08-30T13:24:04.106304,13.12442420,.00016563,87.8997,335.8983,93.1055,267.0263,0,U,49091,999,24430,.1507238E-2,.555E-5,0
ONEWEB-0304,2021-075T,2026-08-30T06:46:09.825024,13.17649481,.00017041,87.9199,351.1488,102.8226,257.3096,0,U,49092,999,24333,.10657723E-3,.54E-6,0
ONEWEB-0305,2021-075U,2026-08-30T08:25:47.165376,13.17649205,.00015665,87.9207,351.1261,110.9185,249.2115,0,U,49093,999,24337,-.80155051E-4,-.18E-6,0
ONEWEB-0308,2021-075V,2026-08-30T13:14:18.779136,13.12443114,.00019286,87.9004,335.8956,99.8115,260.3231,0,U,49094,999,24431,.12311302E-2,.456E-5,0
